pathway	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
ARGSYNBSUB-PWY	0.024500672882423833	-0.05334350659070564	0.015135464579387043	-0.030767338540402468	-0.007786390791325679	-0.012915398376990697	-0.011355533889728205	-0.007018727979554553	0.019417764103605236	-0.07029290181057783	0.06900639292396284	0.008592821045060964	-0.07145873608259729	-0.0262381906396842	0.01910396023876224	0.08048779142466059	0.005657080759603757	-0.05665766629131445	0.09392192356170811	0.011484492687561089	-0.11726879196541422	0.05595588043212106	-0.04751059780063301	-0.029584271114827157	0.05209253115922404	-0.06467656139146169	0.030182784447956322	-0.06105013464772458	0.0823495086563966	-0.04008774366858936	-0.0445896997314222	0.01786251832927137	-0.019238187415307157	0.09253008411560872	0.035572184096504735	0.002326959493716307	0.02698529405071218	-0.05021293463916139	-0.0707040753266848	-0.013099202171729801	-0.02268304461793437	0.06855572907305701	0.08220326993995927	0.020911245509916934	0.021778103088445935	0.011449188723104188	-0.06099896694680254	-0.08077681371490489	-0.00821725914834	-0.0873839252999935	-0.06019005238727323	0.04340859714648007	-0.06350715259211093	0.003982995860637887	0.019923414206220645	-0.008066025544991518	0.09495814963915102	0.034999682686533945	0.09310583469039332	-0.0539656389078132	-0.0030627592293320806	0.016003133740320436	0.07491396124683679	0.033186607703453636	0.04619691102066053	0.06465924871604997	-0.016291872405793387	0.060264839510011596	-0.046962443357344674	0.05570806392990069	-0.008513396330820152	-0.03499088359435252	0.056188288066885285	0.035945700131680684	0.02146394098878763	0.03342933085803351	-0.0159386087028044	0.03524978218344814	-0.030212496625504213	0.031670468805335715	-0.017484326687993938	-0.0018227123973808444	0.03819796409221556	0.025719299775217547	0.09938501461945962	0.04073573758908281	-0.02961474329742305	0.056919197292728436	0.0031781492550816575	-0.059619231035529775	0.07764309741537255	0.1299633013847911	0.12637271630739869	-0.006678064744578839	0.04378309172078888	0.010280902378347103	0.0273998503333772	0.005255345421295212	-0.042553116387825954	0.04378309172078888
ARO-PWY	0.08246481008035267	0.04901750809216687	0.0706327573349032	0.11296550709564764	0.028273323490121238	0.08675690952997844	0.025861586087419335	0.13786382565490368	0.09666667152378379	0.09431870192329404	0.038101354524929715	0.08456639378437301	0.0956695159845146	0.044186124835384644	0.07653672585421449	0.049311515299037524	0.0836368307434102	0.04907825986063264	0.12463506319891322	0.08250782583191002	0.0562533403473225	0.09445158617024071	0.04908309295048541	0.07025043807298625	0.0749300890689123	0.012084094937532444	0.07005499743820887	0.0635022836210392	0.10210527180240168	0.09516884235987676	0.11208306064618376	0.1172510514164591	0.030279890839128135	0.10135472082425864	0.08206543636021629	0.11123572044340792	0.10716626095579256	0.10398954178661111	0.08703774280186122	0.034017644597303234	0.06939582531905931	0.05866357456737448	0.0832624055152918	0.06444304816407073	0.12228744450042792	0.05167629688583697	0.07255886098700123	0.07869911880245799	0.021699295238617886	0.0577067102509981	0.06657576713346144	0.13812092907632387	0.056033030507638804	0.130514551733327	0.05830706110180296	0.04525192928919085	0.0575050109986332	0.10399329502355685	0.06568357115644737	0.06909103961696454	0.11065507916820917	0.12328386474573043	0.15422483292624597	0.045245237998027786	0.09959731832910179	0.12214923290689082	0.09281604953653584	0.14957404637884247	0.046958600834060546	0.08107976211826534	0.09126399508445555	0.10114792077532768	0.10338413832345089	0.04952483587769922	0.06591590840393116	0.05297406169647092	0.11131915018284999	0.08468183525454245	0.05704578720319498	0.07897820896245639	0.09918272755075817	0.07972302091760783	0.04614928595077617	0.06731430957580446	0.181345238150328	0.1321970896457072	0.06542684478006867	0.07004122913763781	0.05480177379310623	0.13473306788955333	0.04509704290342987	0.11799330686008633	0.09397267541317429	0.10935386662808008	0.08464229162656263	0.03417195344489538	0.045050955900869695	0.13172589878128949	0.07706224689223581	0.08464229162656263
ASPASN-PWY	0.14694350931765093	0.08046453703372053	-0.0007729699776573789	0.14648336348359878	0.1416306516529051	0.059355707898061334	0.10920762110663419	0.14694263608583183	0.13219323820044807	0.2043473615644617	0.09745664251654938	0.12449507512044135	0.05160604717752687	0.06271230994458594	0.08228642052593133	0.11954158132642331	0.19497242619243543	0.10254997082093735	0.09440853701034589	0.19268356601909442	0.06013390116951123	0.12064923685488085	0.15506331155873723	0.09688641498703189	0.2131407197432926	0.19345827262172247	0.19155177749580604	0.07793731936299399	0.08693291184899173	0.13555363841092866	0.1518456068058344	0.17673347824247407	0.06341127977667373	0.1270617242405215	0.16800012223088728	0.11020113549085138	0.19914330527277785	0.15527023843050128	0.17367372556698646	0.028251472100996978	0.17315937681217478	0.15702419057375078	0.07936591146461794	0.1750696069212245	0.22215286251229915	0.12586235717164568	0.12873727322965245	0.18832946896438457	0.0356211693953146	0.17839335420786992	0.18621026452400957	0.13389544585492774	0.07080256233229233	0.007498411449567538	0.1527271923998541	0.15913874357321608	0.07190305382235461	0.08822552079117078	0.21470838020011243	0.04751211932200841	0.22202059873167637	0.08207553494004292	0.21732750238396606	0.11981875549162392	0.1415098411892692	0.1847139556286081	0.1319638207252828	0.06858618227624465	0.0690590152833141	0.22765428742647467	0.14555618755855568	0.14202225076224992	0.06108499595352826	0.08336313072787936	0.11884192130888309	0.058121897411651496	0.160782588616947	0.08838509760683111	0.15930546001087095	0.2629450841479854	0.20999956657046925	0.17574790537792545	0.1155874539916197	0.15833676027282315	0.1458988341269195	0.2810543104757067	0.165446900166267	0.08380983889866776	0.06409276174684239	0.18127015217776726	0.21022228362680567	0.12804083463220695	0.12394133323356402	0.04097830028331779	0.1256968688351735	0.2092444635239929	0.04809510947712999	0.17248083048389398	0.23972195727254528	0.1256968688351735
AST-PWY	-0.17155104866344573	-0.15503105667578904	-0.13834330509513787	-0.2068421380975709	-0.1467047565835539	-0.08953570496671337	-0.09693451059419693	-0.19760563556272528	-0.20107909585514186	-0.12844230662093947	-0.061314575379402284	-0.20317184353291734	-0.2052139235798231	-0.10591016526275221	-0.1549624214836467	-0.17291763214319594	-0.11450890613784208	-0.15736925710591634	-0.15237743090919645	-0.2092068630667875	-0.20563054730781577	-0.1965582673336163	-0.07361364042333575	-0.1255492405784171	-0.16387253359227	-0.17840999867718085	-0.2875487861734286	-0.17786624148712868	-0.13602281600586855	-0.18212427408608897	-0.15391991476897482	-0.18437303630230983	-0.05153481987281458	-0.2081002952015401	-0.15752360639220706	-0.14817505571824086	-0.12821080054266468	-0.22249892493646342	-0.18203744016483456	-0.12558865479229409	-0.22917755147229762	-0.17237729036281407	-0.19318400438993702	-0.13600644996438516	-0.2432711821412848	-0.17945008166867324	-0.2049150923273135	-0.11470882793056612	-0.14411242698092108	-0.20813071247258724	-0.15589147920440288	-0.2710655070204242	-0.08305097751879495	-0.14154705522157326	-0.13404872703546267	-0.16119430210799404	-0.13377288475919247	-0.15280876777942207	-0.18753678809870009	-0.14769713664844572	-0.2114355059701557	-0.22269991610241852	-0.2262264412145453	-0.13846343117200965	-0.15234271601796923	-0.23323982193774195	-0.21830478810179632	-0.13211805432114854	-0.09993973471254829	-0.25930405115587857	-0.17777299545322417	-0.22176141695995344	-0.15725304890420191	-0.11949955822211959	-0.16805194517044333	-0.14838971089710848	-0.18985885719248524	-0.14880231507231345	-0.16450939391317296	-0.2100778937556593	-0.12716904057431613	-0.19886037881336335	-0.12865417194148746	-0.12887076705222203	-0.23984456078677813	-0.25638263817332696	-0.19966616347804328	-0.172195605401777	-0.056675910607496195	-0.17431184239827796	-0.18824879988297172	-0.1645585152714244	-0.09693645568088809	-0.17405935075763038	-0.1373280421028023	-0.17175167951125536	-0.09576749865381813	-0.1437569906213149	-0.17309016282817566	-0.1373280421028023
BIOTIN-BIOSYNTHESIS-PWY	0.10948116737328664	0.03876985757701787	0.13449133531688373	0.011674349467034831	0.08741944805072986	0.058158359765447296	0.07328398110865073	0.07118143549690509	0.016570600371128303	0.03291398669151524	0.07371479989114632	0.06843884269668984	0.0831724979718483	0.0851596441873568	0.12243756555447681	0.10999012205914412	0.0659991700943252	0.09424785063774249	0.0676222423911231	0.03460028990932765	0.09335925788784347	0.0941079555442951	0.06131551723294172	0.12035417023394282	0.11609934709350407	0.07617953741921746	0.06362287835089199	0.08266939721264409	0.07399277261336475	0.09513328341637858	0.04828938343415468	0.04900777751649137	0.12148955586731892	0.1261710241410317	0.027295036916047708	0.08528990184102646	0.09900013180119403	0.1470226170309388	0.06465278955302936	0.057539666803750625	0.05036749727440437	0.12889752157391737	0.14590183252988223	0.0524197463848327	0.053060199326130875	0.10277903111060613	0.08596565283295164	0.12043677308507125	0.05549517666435145	0.0381163705156481	0.03350586422165033	0.09916105173391529	0.08484563153059332	0.11774572920854683	0.09223127269846629	0.08566748898507867	0.07883232168386417	0.05108739898252962	0.1439437974814877	0.045489275002007876	0.10389534791797031	0.0517370684996963	0.11864601589243182	0.12938928762058607	-0.015163044345881754	0.037582894743288624	0.07720730918452369	0.09995323056418952	0.040230670509655495	0.13343895461253516	0.059812513431815	0.07071839984394426	0.09028867539215449	0.07064508431774995	0.0832339815691078	0.053890951450693676	0.10872025970040611	0.1299102655606955	0.08233281977560407	0.04900479945161096	0.017747996667153203	0.043514318781490584	0.08849287607196969	0.07291866703666894	0.04360565779794868	0.049781302077165	0.05479338552902814	0.02592896888186695	0.11728533507239744	-0.016297463495857527	0.1504864468526484	0.0826594622959961	0.09235361380448642	0.0050401113889076395	0.10079663124839876	0.08668631835006588	0.0966247221420338	0.07560414292416962	0.058667012699870597	0.10079663124839876
BRANCHED-CHAIN-AA-SYN-PWY	0.05772008249480309	0.043517709049843104	0.06249998827099207	0.03307881389259991	0.042450123573854505	0.023388361923975545	0.0305381503368811	0.04382331465736358	0.04389563768174586	-0.006494804841163994	0.019103406787487606	0.060855531093019576	0.05376400990159337	0.038140106473121264	0.03920745687338846	0.0037841549469166086	0.011044515144339018	0.04864233880692023	0.06382982183176901	0.05888416332426355	0.05248410336934473	0.037918316469221794	0.061569168704421126	0.022509169654214733	-0.05251251903788893	0.014594325739007815	0.005521785650220306	0.008455887418690786	0.05151814826435014	-0.010073159108712688	0.032072092902656155	0.0447427610908821	0.05261022825703341	0.053232069127423266	0.006509256125383926	0.0603669110367469	0.02870643734129547	0.0005790664594413003	0.021547927430670806	0.01064244980659279	0.024437671176490327	0.049541070744810956	0.0909075660470851	0.03781977492093268	0.039109960818939	0.03843373818536087	0.013377138053793631	0.032479253695018626	-0.0068667784075452055	0.0033943553047200282	0.007340711772847158	0.025953945343671892	0.04193289913893795	0.05119809780058221	0.02075375574680688	0.07211542155965275	0.026760892845016523	0.062146681505124236	0.020281647667853873	-0.007452662703769576	0.05646641177750843	0.03518427004490769	0.06209449263839245	0.020505892462132427	0.05200665574127568	0.06830226158232651	0.0569122171693554	0.05485314039174338	0.01950120376961203	0.007000779856729077	0.04515737304619973	-0.02692819590039933	0.039728693371092694	0.01574922771121907	-0.027280445614405593	0.022512563047478378	0.032377932876371474	0.05073372345340608	0.03682634334983784	-0.005361631619692462	0.010084311882678542	0.044855730260271974	0.01362758982574062	0.044680814337744186	0.041565237483965754	0.02019648787632374	0.04494735804376775	0.01987513863017269	0.05957638666323818	0.06284346767679731	0.03557825858662803	0.04610326367956372	0.05697957563816706	0.060519659225440184	0.008373404892839139	0.03127663268905021	0.0423225264918597	0.07456142877327228	0.0010212449362766308	0.008373404892839139
CALVIN-PWY	0.07797418449874195	-0.017985174481383197	0.027331935813494784	0.040776210381385285	0.040277087790873106	0.01346443690513579	0.022074330671927836	0.006610888607887858	0.04791979796304646	-0.01590258820150321	0.04597746550672496	0.05422253148602413	0.028596424182864098	-0.023730407480129296	0.05688117492989878	0.03293546526706365	-0.008827134950055831	0.005512776961666996	0.011510408548419676	-0.013566712409913834	-0.005855116291481716	0.055888005958036016	-0.01932726964733484	0.006998324056725433	0.0573425859286643	-0.007122221134566916	0.06519230534012405	0.029080837884007723	0.017417633413863674	0.04475520208193186	0.007257185983668407	0.014674826193626249	0.05133876874229579	0.0130510232268302	0.03516627437803196	0.05147577404284786	0.005969949185505106	0.057319662071982226	0.060494567706890205	0.02476414797617633	0.04918126373782411	0.04980869394840221	0.09373954988894026	0.048910035746458726	0.006880054360547811	-0.02055891623066678	-0.014662389357343372	-0.0013259435051443697	0.009716116626280354	-0.008223657580343543	-0.009698894770487637	0.058404312364853585	0.033205949997834654	0.004428988105005893	0.026844877895558672	0.023129163025607916	0.03670059604208763	0.0008972716265664474	0.08350363405071622	0.01279244999567891	0.05582589593607247	0.0075646092954851285	0.061802945522015144	0.04811777509133279	0.01798804294077781	0.04578403645828632	0.006747384698190479	0.022428969476921884	0.023186906657771303	0.0171415192728709	-0.019159017242220487	0.013344750463413053	0.04484464241052208	0.04800262647264964	-0.013548620451359506	0.01912730075999989	0.04763922040897128	-0.0030727587531325993	0.03074930127992315	0.06390701447737222	0.0804422762119593	0.019779740899994663	0.051253488457036867	0.055901142004128754	0.0880416645486946	0.06350074340329846	0.009619846451663491	0.0028130551167184024	-0.0159138544250491	0.037835555472654665	0.006979790486608601	0.08559848524185308	0.052410828748912085	0.03598063519505675	0.07092260686319611	-0.009803325428918576	0.03783724550461534	0.04535642653203107	0.08680960652766688	0.07092260686319611
CATECHOL-ORTHO-CLEAVAGE-PWY	0.04629201810516606	-0.047039970068668925	0.06260339219350716	0.07082241558338061	0.05419136075203054	0.06798416410040141	0.06435071644864339	0.16520329366332634	0.07551967522478745	-0.011576760408686724	0.07637381523597964	-0.022543091622575662	0.011936064522980454	-0.07416461046748363	0.1040234298083263	0.12247061499909612	0.09030302594918843	-0.029321364467429802	0.03180215988612625	0.08674817150159747	0.035592145465727316	0.10900779665447967	0.022710809026785257	0.015734329446298573	0.06941770134665703	0.1060627761542657	0.14951758697290216	0.054596968697156696	0.10645351956258718	0.01541944074550495	0.08081965562512629	0.0508805489412981	0.07118804266277075	0.005716366397905211	0.06962841634445152	0.0752566413641793	0.042786378246322206	0.16770802462225953	0.17555037860738268	0.013111578355880555	0.11685509460224913	0.16171328250082947	0.11629229837135899	0.11288094704221609	0.17975747112822293	0.024685105329608423	0.01752746990193954	0.1178759022917757	0.11307684009042263	0.0347912155266522	0.0999742840428358	0.13741472774772964	0.021323977786621283	0.0877654098436206	0.09178163568231598	0.016657618985406335	-0.02876710807127779	0.08187012056674534	0.17014304017081952	-0.011797961121633635	0.15585038718238922	-0.009823055253420827	0.1694978143007872	0.03262827295285603	-0.026515823757782324	0.05778609838289144	0.0881449566283724	0.08800402887593721	0.04007018287660311	0.09056236426645953	0.02495559707914806	0.009237925672894392	0.06996133534034576	0.10474365885770708	-0.1480983919628665	0.04818120170688087	0.0482125898827848	0.03770590611313338	0.05566847184054552	0.10986396148736907	0.02444572810430731	0.04315648104280534	0.03598872615573133	0.13103558394528156	0.11255343367194774	0.12862368730332968	0.15612259287462885	0.07475402057611259	0.024621963994451157	0.034328996309741525	0.1433305570966167	0.15829885852706047	0.06713100412303227	-0.12380710831368064	0.05131699970408342	0.07098319266488995	0.05280498178321044	0.18506962027862356	0.13019234057576956	0.05131699970408342
CENTFERM-PWY	-0.04096417103589654	0.06137224666451962	-0.05833416559803333	0.048320394781779206	-0.009593655554516847	0.020063609393087184	-0.03683995509745016	-0.048651915196273716	0.05761373181107711	-0.016791212030025822	0.04117094296927332	0.010362870125954462	0.008189970014935266	0.04903064428901011	0.008232814733106457	-0.010834881097719594	-0.04796078127268824	0.025232929896331757	-0.016597916833118797	-0.04591377002628554	0.02024953115104152	-0.015631619788094964	-0.01934733475389464	-0.04551106676457982	0.018202866921997487	-0.008988281416219615	0.04166274834664401	0.002367556503978513	0.011077918096928058	-0.019968397511259825	-0.023961604655336782	-0.07275910378525687	0.005994586137161398	-0.010703863967357303	0.010544693879553028	-0.04558707538571385	0.0013076475659627807	-0.04943747093027032	-0.03295236788872846	0.05906824740670585	-0.007535185634294133	-0.02324269976318606	-0.04212286426278243	-0.0014401597461716437	-0.06968342652900555	0.008752231610607775	0.014263018932316844	-0.0053349285814254105	0.00782391648542169	0.00808321516042684	-0.05251659912940909	-0.013098170048165764	-0.04180871147193302	-0.027039499636009143	-0.023197219105869683	-0.009811246853814903	0.01681453056507791	-0.007475488442144504	-0.015874446722334384	0.0015894050519005896	-0.013392601236044443	-0.019730552444217276	-0.042769447005842266	0.053270652251380064	-0.037188380172713455	-0.02021847313648296	0.007635534009104489	-0.06250587152098852	0.04728518053854169	0.01781221678382974	-0.029074248539399685	0.009436280913429981	-0.02303980004554981	-0.02300890967114919	0.04653381789919444	0.009021335999280348	-0.01282181068829824	0.00341239069277489	0.03378424521466742	-0.006564181256486146	0.011241195592095823	-0.005695562336928591	0.0032052414518257666	-0.007165669431018002	0.016702954016513998	-0.03967684962843983	-0.04315885859942261	-0.03587947733260914	-0.05941432604041818	-0.04244040659284506	-0.0021797364913856148	-0.02746404815674602	0.0022550413631751524	-0.03179805280728565	-0.007566706677414992	0.011850036669899587	0.005236509135561343	-0.05729943851339868	-0.06218730352731901	-0.007566706677414992
CHLOROPHYLL-SYN	-0.0615013782496124	-0.043954615954666675	-0.10873664959893674	0.03671954396480539	0.020981881205180047	-0.05380438670065314	-0.040259525564957134	0.034278940781417695	-0.034092294830613885	0.04801230647009445	0.04799587362482556	-0.0552086161989543	-0.06884434582022117	-0.053194493649385166	-0.05621871193563558	-0.05810857490461187	0.0564974841299709	-0.07372097459939371	-0.009818885916927046	0.02112794270244129	-0.03202758550500089	0.022993414427143897	0.027657391754397083	-0.07703882136357063	0.01195958865861739	0.05918534860753354	0.06294518398199918	-0.04880784416061117	-0.0487253984371811	-0.06036740732437903	0.0218625211486578	-0.023366455337321592	-0.04851003754235724	-0.05718552524557546	0.033441684998463464	-0.032024917580712006	0.07388734991324716	0.04103275845414173	0.05595369522424463	-0.016268120729678565	0.03036678040387289	0.036315499686180336	-0.005226289687282461	0.03573965627750632	0.01477387978080445	-0.05877192522440737	0.02739032140064361	0.022850646426057157	-0.04118815635737057	0.04804374334063659	0.0725023071151176	0.009542350430030459	-0.07499115437362469	-0.08443571276248309	0.010260995923092226	-0.019917021070231654	-0.0931034440197177	-0.04436853859406523	0.012124953663709264	-0.0728618768584259	0.053981508410348954	-0.10141031893681524	0.036118936076158153	-0.07534486948221168	0.0495725613393242	0.030710862551045034	0.023321698624800977	-0.1003414274370775	-0.06494003416506824	0.040561116046873964	0.058767630180080424	0.0643052408016994	-0.015338478246120097	0.00917223882611937	-0.056250583718931775	-0.02803108059961636	0.052813974729306615	-0.054587906905413694	-0.029673677152968234	0.0461598738595964	-0.052593966265163626	0.05294917895799427	-0.023958475146272515	0.010471262051862726	0.0393735541526097	0.02350803256477267	0.04789507381427735	0.03973941486720356	-0.05736756971220946	0.044262488717265284	0.026899073154410976	-0.0020968760593582138	-0.06599736459681663	-0.04920600175043635	-0.06872573488328987	0.0475485337664699	0.03564941294679497	-0.0015261087080533323	0.042543754520726326	-0.06872573488328987
COA-PWY	0.016273308579611703	-0.005936427232087485	0.02328009514121018	-0.011371523161973195	0.005309599509813074	0.0012948625304387553	0.013767236525483744	-0.0034268725934453056	-0.014569387019283236	0.030365380211968832	-0.016485719523627297	0.008930144628018248	0.010465591072776316	0.011722985734282406	0.03212950696253363	-0.02981062176705085	6.005653716944496e-05	0.01877038376010547	0.03971514645386279	0.030258418549458734	0.021677760339615167	0.011303552354099128	0.06281982707183027	0.03169017318752775	0.004278537184840117	-0.008498775518309389	0.000535554157727841	-0.029321785628627656	-0.0069252094071177136	0.038399258878299126	0.013076751622711685	0.01180686464755497	0.00149887765086307	0.028665692438332478	-0.006142289285774079	0.05091763706925947	0.029113790853541953	-0.0017729634594073897	0.0039038586629203897	0.012105984024283853	-0.005982516078664981	0.04683328519269154	0.03716828040953385	-0.016731021977622284	0.016665188859380804	0.002042467346181846	-0.005041293886538006	0.02059712270940344	0.010512373771525198	-0.008314500456944821	-0.023619063498496923	0.019086881067358903	0.03303666693688239	0.006199235071002752	0.01737652437697612	0.06003688738411491	0.0033904689307397437	-0.018104238846415557	0.005751088368693929	-0.006762717137925137	0.0489367579294513	-0.0036062393836774277	0.032785414673395644	0.010711490803790627	0.0015308066987324744	0.02494165279305248	-0.0051746544472004	0.004778279747925435	-0.0072460561311459845	-0.010062052094202351	0.04000601240045009	-0.0014356751801393678	-0.005220245752772807	6.983715477231643e-05	-0.0034400575282669084	-0.0023198965515441833	0.023936450722726203	0.007561605618011504	0.03450805989389965	0.008122641018969819	0.01958064748031798	-0.008902791108099519	0.030720064310179422	0.023158130493533616	-0.02369491071273848	0.014518567447487765	-0.011976212676804961	-0.018564678326754142	0.04755142042980127	0.02269988186922727	0.010568366517355023	0.002336199252785815	0.011760480831210703	0.03440683135529794	-0.0002898008494708794	0.007565438183886417	-0.003840860691610101	0.016111697535045804	0.02327744573599842	-0.0002898008494708794
COBALSYN-PWY	-0.017240044228834565	-0.09902826105126768	0.01813517932032536	0.006693761889178138	-0.054454802133610404	0.03293022001614056	-0.03844775918811522	-0.053338688637829874	-0.03309075003776998	-0.07649830231266448	0.012223626447730484	0.003502402044000525	-0.06846025712444069	-0.02637459558633337	-0.05038292861082126	-0.018941039866239403	-0.03072850924212531	-0.049763020730459046	-0.031100831579424185	-0.04743772047956449	-0.03144754038553152	0.005670620361973978	0.00579170077698082	0.0015193184683649605	-0.05419000588617479	-0.0152371985454259	0.018872444463533016	-0.00363410949139586	-0.028139269058030675	0.03133268358912949	-0.04366273464219547	-0.052888315784253334	-0.04318362769510936	-0.0022627028364331104	-0.041281097214007294	-0.0523227725550224	-0.001972543757805591	0.016181175920919767	-0.019986050309256927	0.0034389323398689724	0.023455116003144514	0.06485752798111825	0.027452864748781985	-0.04901825923628329	0.04117171999111958	-0.026720840406042976	0.015892945118743517	-0.04575215973420348	0.006338127769657315	-0.05365451417799823	0.016242475199238583	-0.004889940451384515	-0.08498677180531361	-0.0379144535467335	-0.0238847134409147	0.05539001248224414	-0.01277067499892028	-0.02885936046744421	0.05010039339582149	-0.032567004809343596	0.05694716613848988	-0.03370562584525985	0.0030260020317051796	-0.041560951258978414	-0.03429051072722153	0.01995892440536544	-0.07075577491401368	0.036983200885916015	-0.07459330915345636	-0.016744652314113005	-0.01068152321381877	0.04011313593904989	-0.02799669375561894	-0.015450287770994066	-0.057097969523463424	-0.004419674689191386	-0.018016771104648412	-0.04967270715632167	-0.08755134008534435	-0.048402071616394884	-0.057587290609426856	0.021284284143358673	-0.023230200944843536	0.054489169686361694	0.009546985692182153	-0.027277877021690215	0.019363952726140173	0.0030069818526013738	0.0037799172799399053	-0.02603606267047323	-0.04502549880666376	0.046276271559967934	0.03378238674286037	-0.0004482763820003447	-0.01692311656174374	-0.058065650061354473	-0.004449058264428213	0.04695335448552171	0.017658487085695212	-0.01692311656174374
